,Bal,Brick,Dist,District,Floor,Kitsp,Lat,Link,Livesp,Lon,Metrdist,New,Nfloors,Price,Price_duplicate,Rem,Rooms,Small_district,Stname,Tel,Totsp,Walk
21,0,0,653.665918362,6,2,19.0,55.670585,http://www.cian.ru/rent/flat/150637245/,,37.566243,10,,17,45000.0,45000.0,евроремонт,1,Черёмушки,Новые Черемушки,0,38.0,1
22,1,0,520.340380751,2,12,60.0,55.821972,http://www.cian.ru/rent/flat/151603300/,10.0,37.583975,4,,16,59999.0,59999.0,евроремонт,3,Бутырский,Фонвизинская,0,76.0,1
23,1,0,417.695722672,4,10,52.0,55.701663,http://www.cian.ru/rent/flat/151581429/,11.0,37.774032,12,1,17,70000.0,70000.0,дизайнерский,3,Кузьминки,Кузьминки,0,80.0,1
24,1,1,170.018858481,1,12,18.0,55.777596,http://www.cian.ru/rent/flat/151468441/,,37.557978,11,,14,38000.0,38000.0,косметический,1,Беговой,Беговая,0,35.0,1
25,1,1,822.88678064,6,22,60.0,55.648067,http://www.cian.ru/rent/flat/151349567/,,37.500351,20,1,25,75000.0,75000.0,евроремонт,2,Обручевский,Беляево,0,76.0,1
26,0,0,442.585854216,7,5,31.0,55.812175,http://www.cian.ru/rent/flat/150181433/,,37.404788,14,,9,40000.0,40000.0,косметический,2,Строгино,Строгино,0,50.0,1
27,0,1,31.3495822888,0,5,89.0,55.759856,http://www.cian.ru/rent/flat/149272153/,14.0,37.610548,10,1,8,250000.0,250000.0,дизайнерский,3,Тверской,Театральная,0,138.0,1
28,1,0,596.988564369,4,8,30.0,55.678083,http://www.cian.ru/rent/flat/151591664/,,37.722729,20,1,9,33000.0,33000.0,косметический,2,Печатники,Печатники,0,44.0,1
29,1,0,334.363538263,4,12,36.0,55.712553,http://www.cian.ru/rent/flat/151585602/,10.0,37.754386,13,1,17,40000.0,40000.0,евроремонт,2,Рязанский,Кузьминки,0,54.0,1
30,1,1,194.474347904,7,6,64.0,55.780714,http://www.cian.ru/rent/flat/150826322/,12.0,37.472054,3,,25,150000.0,150000.0,евроремонт,3,Хорошёво-Мнёвники,Октябрьское поле,0,108.0,0
31,1,0,1229.9936661,5,4,19.0,55.593029,http://www.cian.ru/rent/flat/151459018/,,37.606388,5,,14,30000.0,30000.0,косметический,1,Чертаново Южное,Улица Академика Янгеля,0,38.0,1
32,1,0,722.00707174,7,17,20.0,55.84725,http://www.cian.ru/rent/flat/151214035/,,37.367589,5,,17,30000.0,30000.0,косметический,1,Митино,Митино,0,38.0,1
33,1,1,419.788248339,2,4,32.0,55.809297,http://www.cian.ru/rent/flat/151415283/,,37.644279,6,1,14,50000.0,50000.0,евроремонт,2,Алексеевский,Алексеевская,0,49.0,1
34,1,0,1604.95219462,9,4,20.0,55.541132,http://www.cian.ru/rent/flat/151579381/,10.0,37.490057,10,1,17,27000.0,27000.0,косметический,1,поселение Сосенское,Бунинская аллея,0,45.0,1
35,1,1,187.765862505,0,17,215.0,55.779859,http://www.cian.ru/rent/flat/151556958/,22.0,37.599372,2,1,17,350000.0,350000.0,евроремонт,5,Тверской,Новослободская,0,350.0,1
36,0,1,390.920038197,1,29,73.0,55.805649,http://www.cian.ru/rent/flat/149738852/,15.0,37.499318,10,,30,180000.0,180000.0,,3,Сокол,Сокол,0,112.0,1
37,0,0,1118.7387264,2,2,20.0,55.896458,http://www.cian.ru/rent/flat/151476479/,,37.635557,19,1,12,25000.0,25000.0,косметический,1,Бибирево,Медведково,0,38.0,1
38,1,1,705.836152529,6,6,28.0,55.663664,http://www.cian.ru/rent/flat/151276580/,,37.551861,13,,17,40000.0,40000.0,косметический,1,Черёмушки,Новые Черемушки,0,44.0,1
39,0,1,136.419721248,0,2,,55.738252,http://www.cian.ru/rent/flat/150947820/,,37.61344,12,,16,145000.0,145000.0,,2,Якиманка,Полянка,0,52.0,1
40,1,1,553.679692227,6,4,40.0,55.683798,http://www.cian.ru/rent/flat/151610832/,,37.537883,10,,9,50000.0,50000.0,,2,Ломоносовский,Университет,0,57.0,1
41,1,1,257.639576406,8,4,93.0,55.788753,http://www.cian.ru/rent/flat/150535350/,20.0,37.49117,5,1,14,100000.0,100000.0,косметический,4,Щукино,Октябрьское поле,0,136.0,1
42,1,0,642.225077747,8,22,145.0,55.837272,http://www.cian.ru/rent/flat/151112579/,,37.458211,5,,25,150000.0,150000.0,косметический,3,Южное Тушино,Тушинская,0,145.0,0
43,0,0,1125.05367447,2,3,34.0,55.897236,http://www.cian.ru/rent/flat/151076287/,,37.584856,1,,12,43000.0,43000.0,евроремонт,2,Лианозово,Алтуфьево,0,54.0,1
44,1,0,190.90741636,4,8,20.0,55.731201,http://www.cian.ru/rent/flat/151460695/,10.0,37.717779,15,,17,30000.0,30000.0,евроремонт,1,Нижегородский,Пролетарская,0,35.0,1
45,1,0,870.825590118,5,8,18.0,55.641651,http://www.cian.ru/rent/flat/151509626/,,37.773205,13,,17,30000.0,30000.0,косметический,1,Братеево,Алма-Атинская,0,40.0,1
46,1,1,186.330250752,7,2,72.0,55.779676,http://www.cian.ru/rent/flat/150754382/,16.0,37.45681,10,,17,80000.0,80000.0,,3,Хорошёво-Мнёвники,Полежаевская,0,112.0,1
47,1,0,419.028145155,3,2,28.0,55.809201,http://www.cian.ru/rent/flat/149813061/,,37.802823,4,1,5,33000.0,33000.0,косметический,2,Северное Измайлово,Щелковская,0,40.0,1
48,0,0,1256.52339829,5,1,19.0,55.589397,http://www.cian.ru/rent/flat/151431843/,,37.64639,,1,14,27000.0,27000.0,косметический,1,Бирюлёво Западное,,0,36.0,
49,1,1,1076.5316121,1,5,21.0,55.891254,http://www.cian.ru/rent/flat/151602822/,,37.536993,15,,9,27000.0,27000.0,косметический,1,Дмитровский,Петровско-Разумовская,0,35.0,1
50,1,,865.87850045,1,5,40.0,55.865172,http://www.cian.ru/rent/flat/139864181/,,37.570815,15,1,9,48000.0,48000.0,евроремонт,4,,Отрадное,0,65.0,1
51,1,1,171.288872278,8,3,20.0,55.777758,http://www.cian.ru/rent/flat/150431090/,10.0,37.457987,,1,11,52000.0,52000.0,евроремонт,1,Хорошёво-Мнёвники,,0,50.0,
52,0,1,701.130700689,6,7,,55.664289,http://www.cian.ru/rent/flat/150815212/,,37.521246,7,1,25,130000.0,130000.0,,5,Обручевский,Калужская,0,160.0,0
53,0,1,342.112673136,8,5,38.0,55.799472,http://www.cian.ru/rent/flat/150734828/,10.0,37.488835,6,1,5,60000.0,60000.0,евроремонт,2,Щукино,Октябрьское поле,0,60.0,0
54,1,0,312.330686546,8,5,30.0,55.795697,http://www.cian.ru/rent/flat/150789509/,,37.461328,20,,14,35000.0,35000.0,отсутствует,2,Щукино,Щукинская,0,54.0,1
55,1,0,2114.57050352,9,1,42.0,55.468433,http://www.cian.ru/rent/flat/151582924/,15.0,37.542608,,1,14,30000.0,30000.0,косметический,2,поселение Рязановское,,0,80.0,
56,1,0,829.107219377,2,14,47.0,55.8606,http://www.cian.ru/rent/flat/147673532/,11.0,37.596471,5,1,17,60000.0,60000.0,евроремонт,3,Отрадное,Отрадное,0,75.0,1
57,1,1,17.4571053056,0,15,80.0,55.758073,http://www.cian.ru/rent/flat/149501966/,20.0,37.547144,10,,22,170000.0,170000.0,,3,Пресненский,Улица 1905 года,0,100.0,1
58,1,0,754.278960722,1,8,42.0,55.851278,http://www.cian.ru/rent/flat/151401720/,,37.502256,15,1,9,35000.0,35000.0,отсутствует,3,Головинский,Водный стадион,0,62.0,1
59,1,0,422.76606322,4,2,30.0,55.700999,http://www.cian.ru/rent/flat/151583002/,,37.773017,12,1,5,38000.0,38000.0,косметический,2,Кузьминки,Кузьминки,0,46.0,1
60,1,,1163.05163163,2,5,35.0,55.901914,http://www.cian.ru/rent/flat/150832675/,10.0,37.576627,10,,16,33000.0,33000.0,косметический,2,,Алтуфьево,0,57.0,1
61,1,1,489.792842073,6,5,79.0,55.692206,http://www.cian.ru/rent/flat/148586672/,,37.545986,2,,9,110000.0,110000.0,дизайнерский,3,Гагаринский,Университет,0,80.0,0
62,1,0,305.661182381,7,6,23.0,55.794851,http://www.cian.ru/rent/flat/151541478/,12.0,37.398698,15,,12,33000.0,33000.0,косметический,1,Строгино,Строгино,0,48.0,1
63,1,0,480.176476408,8,15,46.0,55.816915,http://www.cian.ru/rent/flat/151208474/,12.0,37.395293,13,,17,49000.0,49000.0,евроремонт,3,Строгино,Строгино,0,72.0,1
64,1,1,809.542370387,2,2,19.0,55.858165,http://www.cian.ru/rent/flat/151033325/,,37.662794,9,,5,30000.0,30000.0,косметический,1,Бабушкинский,Свиблово,0,33.0,1
65,1,0,76.0357175865,0,7,65.0,55.765584,http://www.cian.ru/rent/flat/145807124/,15.0,37.580202,5,,15,159000.0,159000.0,,3,Пресненский,Баррикадная,0,120.0,1
66,1,0,919.525401451,4,8,29.0,55.635116,http://www.cian.ru/rent/flat/151248152/,,37.802068,15,,9,35000.0,35000.0,,2,Капотня,Братиславская,0,44.0,0
67,0,1,397.683125866,8,7,77.0,55.806504,http://www.cian.ru/rent/flat/33502967/,18.0,37.449866,2,,48,150000.0,150000.0,евроремонт,3,Щукино,Щукинская,0,136.0,0
68,0,,1028.57191077,2,13,20.0,55.885332,http://www.cian.ru/rent/flat/151557415/,,37.605041,2,1,17,30000.0,30000.0,косметический,1,,Бибирево,0,38.0,1
69,1,0,1607.49311309,9,11,46.0,55.540776,http://www.cian.ru/rent/flat/150973306/,12.0,37.495357,15,,17,41000.0,41000.0,косметический,3,поселение Сосенское,Бунинская аллея,0,95.0,1
70,1,0,1237.79922205,5,4,36.0,55.591961,http://www.cian.ru/rent/flat/148571836/,,37.648897,5,1,9,33000.0,33000.0,косметический,3,Бирюлёво Западное,Пражская,0,58.0,0
71,1,0,271.899394199,0,3,42.0,55.790565,http://www.cian.ru/rent/flat/151467089/,,37.623043,7,1,16,59900.0,59900.0,евроремонт,2,Мещанский,Рижская,0,52.0,1
72,1,0,983.257509242,1,17,19.0,55.879728,http://www.cian.ru/rent/flat/150439406/,8.5,37.560332,7,,17,24000.0,24000.0,косметический,1,Восточное Дегунино,Петровско-Разумовская,0,38.3,0
73,1,1,73.5611015793,3,3,35.0,55.746365,http://www.cian.ru/rent/flat/142824789/,12.0,37.767663,17,1,17,37000.0,37000.0,евроремонт,2,Перово,Перово,0,47.0,1
74,1,1,422.512134588,3,5,44.0,55.809641,http://www.cian.ru/rent/flat/151449008/,,37.708006,2,1,9,45000.0,45000.0,отсутствует,3,Богородское,Преображенская площадь,0,57.0,0
75,1,0,369.289949042,4,7,20.0,55.707994,http://www.cian.ru/rent/flat/26790754/,,37.930465,,1,17,17000.0,17000.0,косметический,1,Некрасовка,,0,37.0,
76,1,1,1219.66289397,8,3,14.0,55.908873,http://www.cian.ru/rent/flat/149827666/,12.0,37.388762,,1,12,37000.0,37000.0,евроремонт,1,Куркино,,0,46.0,
77,0,1,685.89360432,1,3,18.0,55.842737,http://www.cian.ru/rent/flat/151569133/,,37.546031,4,,5,20000.0,20000.0,косметический,1,Коптево,Войковская,0,25.0,0
78,0,0,390.559141828,4,1,26.0,55.705214,http://www.cian.ru/rent/flat/151325809/,,37.758698,4,,5,29000.0,29000.0,косметический,2,Кузьминки,Кузьминки,0,44.0,1
79,1,1,670.336004571,8,7,44.0,55.840791,http://www.cian.ru/rent/flat/144143166/,14.8,37.379043,10,1,21,50000.0,50000.0,косметический,2,Митино,Волоколамская,0,84.0,1
80,1,0,838.729818616,7,9,20.0,55.861797,http://www.cian.ru/rent/flat/151559680/,,37.420042,10,1,17,30000.0,30000.0,косметический,1,Северное Тушино,Планерная,0,40.0,1
81,1,1,933.962021108,2,8,42.0,55.873622,http://www.cian.ru/rent/flat/151611282/,,37.609263,12,,14,45000.0,45000.0,косметический,3,Отрадное,Отрадное,0,66.0,1
82,1,0,721.886962774,7,10,20.0,55.847235,http://www.cian.ru/rent/flat/151607669/,10.0,37.343236,12,,14,30000.0,30000.0,косметический,1,Митино,Митино,0,49.0,1
83,1,0,854.782611191,6,7,47.0,55.6438,http://www.cian.ru/rent/flat/150970735/,,37.509514,13,,9,50000.0,50000.0,косметический,3,Коньково,Коньково,0,75.0,0
84,1,,260.561518071,0,7,75.0,55.722162,http://www.cian.ru/rent/flat/150830785/,,37.61309,5,,20,200000.0,200000.0,евроремонт,4,,Шаболовская,0,115.0,1
85,1,1,785.889600152,2,23,85.0,55.855219,http://www.cian.ru/rent/flat/150740857/,14.0,37.654215,1,1,24,100000.0,100000.0,евроремонт,4,Свиблово,Свиблово,0,128.0,1
86,1,1,301.121254966,3,8,28.0,55.794275,http://www.cian.ru/rent/flat/151486268/,,37.783213,10,,12,40000.0,40000.0,евроремонт,2,Измайлово,Измайловская,0,40.0,1
87,1,1,195.18845893,0,2,18.0,55.780805,http://www.cian.ru/rent/flat/151540400/,,37.673969,5,,3,45000.0,45000.0,косметический,1,Красносельский,Красносельская,0,33.0,1
88,1,1,414.633066029,4,8,35.0,55.702064,http://www.cian.ru/rent/flat/151527009/,,37.814339,20,,9,33000.0,33000.0,косметический,3,Выхино-Жулебино,Выхино,0,60.0,1
89,1,1,1373.46420896,9,7,20.0,55.573317,http://www.cian.ru/rent/flat/150819004/,12.0,37.468802,7,1,12,28900.0,28900.0,евроремонт,1,поселение Сосенское,Теплый Стан,0,46.0,0
90,0,,145.893399379,7,12,30.5,55.774517,http://www.cian.ru/rent/flat/151523210/,8.5,37.473006,10,1,17,45000.0,45000.0,косметический,2,,Полежаевская,0,46.5,0
91,1,0,425.361843193,4,24,25.0,55.700659,http://www.cian.ru/rent/flat/151139883/,12.0,37.930617,15,,25,23000.0,23000.0,косметический,1,Некрасовка,Выхино,0,38.0,0
92,1,1,392.525616198,3,3,40.0,55.805852,http://www.cian.ru/rent/flat/151231753/,14.0,37.795439,5,1,5,40000.0,40000.0,евроремонт,3,Северное Измайлово,Щелковская,0,60.0,1
93,0,0,341.907432334,7,4,40.0,55.799446,http://www.cian.ru/rent/flat/150680235/,10.0,37.39214,14,,16,60000.0,60000.0,,3,Строгино,Строгино,0,74.0,1
94,0,,807.453711984,6,2,18.0,55.650129,http://www.cian.ru/rent/flat/151577156/,,37.569171,3,1,5,33000.0,33000.0,отсутствует,1,,Севастопольская,0,31.0,0
95,0,0,803.575141229,8,4,54.0,55.857422,http://www.cian.ru/rent/flat/151609753/,12.0,37.344116,7,1,12,42000.0,42000.0,косметический,3,Митино,Пятницкое шоссе,0,70.0,1
96,1,0,659.388580786,7,12,18.0,55.839421,http://www.cian.ru/rent/flat/150954908/,,37.385349,7,,22,33000.0,33000.0,евроремонт,1,Митино,Волоколамская,0,38.0,1
97,0,1,494.9671996,6,8,82.0,55.691526,http://www.cian.ru/rent/flat/151052681/,15.0,37.538134,1,,9,180000.0,180000.0,,4,Гагаринский,Университет,0,146.0,1
98,1,,227.222392219,3,5,20.0,55.726492,http://www.cian.ru/rent/flat/151454387/,10.0,37.813315,5,,16,28000.0,28000.0,,1,,Выхино,0,45.0,1
99,1,1,812.177021289,1,16,14.0,55.858493,http://www.cian.ru/rent/flat/151586318/,,37.506442,5,1,17,35000.0,35000.0,евроремонт,1,Ховрино,Речной вокзал,0,41.0,0
100,0,1,61.493225301,0,6,95.0,55.74792,http://www.cian.ru/rent/flat/150496239/,,37.589329,8,,6,200000.0,200000.0,евроремонт,3,Арбат,Смоленская,0,110.0,1
101,1,,980.537485887,6,9,20.0,55.626904,http://www.cian.ru/rent/flat/151503764/,,37.511014,11,1,14,38000.0,38000.0,евроремонт,1,,Коньково,0,38.0,1
102,1,1,817.791236995,6,2,29.0,55.648748,http://www.cian.ru/rent/flat/151071450/,,37.577193,20,1,5,38000.0,38000.0,косметический,2,Зюзино,Каховская,0,40.0,1
103,1,1,1403.52890005,9,7,14.0,55.569164,http://www.cian.ru/rent/flat/151554572/,20.0,37.473393,,,17,28000.0,28000.0,евроремонт,1,поселение Сосенское,,0,45.0,
104,0,1,52.0438298327,0,,160.0,55.76251,http://www.cian.ru/rent/flat/149171886/,22.0,37.595537,5,,,375000.0,375000.0,евроремонт,6,Пресненский,Тверская,0,202.0,1
105,1,0,1129.3969633,2,4,21.0,55.897771,http://www.cian.ru/rent/flat/151039367/,,37.627625,5,1,12,27000.0,27000.0,косметический,1,Бибирево,Алтуфьево,0,43.0,1
106,0,0,203.775118177,7,5,18.0,55.781899,http://www.cian.ru/rent/flat/151166714/,,37.461104,7,,5,30000.0,30000.0,косметический,2,Хорошёво-Мнёвники,Октябрьское поле,0,45.0,0
107,1,0,868.07564061,2,2,28.0,55.865445,http://www.cian.ru/rent/flat/151074999/,,37.694244,10,,9,25000.0,25000.0,косметический,2,Ярославский,ВДНХ,0,44.0,0
108,0,1,100.137898418,0,3,79.0,55.768669,http://www.cian.ru/rent/flat/21259240/,17.0,37.660566,5,1,7,120000.0,120000.0,дизайнерский,4,Басманный,Красные ворота,0,120.0,1
109,1,1,1234.37926178,5,10,20.0,55.592429,http://www.cian.ru/rent/flat/151612785/,,37.608958,10,1,14,33000.0,33000.0,косметический,1,Чертаново Южное,Улица Академика Янгеля,0,42.0,1
110,1,1,1053.22259403,2,4,18.0,55.888377,http://www.cian.ru/rent/flat/151615714/,10.0,37.672765,10,1,14,35000.0,35000.0,евроремонт,1,Северное Медведково,Медведково,0,51.0,1
111,0,1,163.230899105,7,1,33.0,55.77673,http://www.cian.ru/rent/flat/150386292/,10.0,37.483966,3,,5,38000.0,38000.0,,2,Хорошёво-Мнёвники,Полежаевская,0,45.0,0
112,1,,713.872857352,8,4,31.0,55.846234,http://www.cian.ru/rent/flat/151544204/,,37.453199,10,,9,42000.0,42000.0,евроремонт,2,,Сходненская,0,46.0,1
113,1,1,460.073845396,3,3,21.0,55.814381,http://www.cian.ru/rent/flat/151587057/,11.0,37.818472,10,,16,28000.0,28000.0,косметический,1,Гольяново,Щелковская,0,39.0,1
114,1,,359.466737425,5,9,24.0,55.709277,http://www.cian.ru/rent/flat/151460882/,,37.612605,7,,9,40000.0,40000.0,косметический,2,,Тульская,0,38.0,0
115,1,0,913.808888953,6,4,32.0,55.635884,http://www.cian.ru/rent/flat/151187517/,,37.516844,2,,9,43000.0,43000.0,евроремонт,2,Коньково,Коньково,0,47.0,1
116,0,1,618.573617192,6,4,65.0,55.67523,http://www.cian.ru/rent/flat/151119589/,14.0,37.545923,10,,12,130000.0,130000.0,дизайнерский,3,Ломоносовский,Новые Черемушки,0,100.0,1
117,1,,1748.4856437,10,1,36.0,55.520925,http://www.cian.ru/rent/flat/151457880/,,37.211318,20,1,4,30000.0,30000.0,дизайнерский,2,,Саларьево,0,45.0,0
118,1,,6.96725730636,0,5,60.0,55.756726,http://www.cian.ru/rent/flat/150187701/,20.0,37.617258,1,,12,500000.0,500000.0,дизайнерский,2,,Охотный ряд,0,102.0,1
119,1,1,355.496371795,1,10,21.0,55.801167,http://www.cian.ru/rent/flat/150099354/,,37.536778,2,,16,50000.0,50000.0,,1,Аэропорт,Аэропорт,0,42.0,1
120,1,0,563.190685108,6,11,37.0,55.682544,http://www.cian.ru/rent/flat/151430209/,,37.576232,8,,17,60000.0,60000.0,косметический,2,Академический,Академическая,0,56.0,1
121,1,0,606.64650793,7,4,36.0,55.832813,http://www.cian.ru/rent/flat/151211049/,,37.421075,15,1,9,37000.0,37000.0,отсутствует,3,Покровское-Стрешнево,Тушинская,0,55.0,1
122,1,1,110.648151699,3,12,32.0,55.741581,http://www.cian.ru/rent/flat/151554484/,10.0,37.760387,18,1,12,35000.0,35000.0,косметический,2,Перово,Перово,0,47.0,1
123,1,0,529.267780792,3,5,44.0,55.823095,http://www.cian.ru/rent/flat/149499840/,,37.828569,,1,9,36000.0,36000.0,евроремонт,2,Гольяново,,0,60.0,
124,1,1,882.912697009,1,7,39.0,55.867288,http://www.cian.ru/rent/flat/151004120/,10.0,37.467653,24,1,25,45000.0,45000.0,косметический,3,Левобережный,Речной вокзал,0,64.0,1
125,1,1,434.171065993,1,5,54.0,55.811113,http://www.cian.ru/rent/flat/150954729/,,37.532628,15,1,5,60000.0,60000.0,косметический,3,Аэропорт,Аэропорт,0,70.0,1
126,1,0,396.645202541,4,5,30.0,55.704418,http://www.cian.ru/rent/flat/148948802/,,37.824751,5,,9,30000.0,30000.0,косметический,2,Выхино-Жулебино,Выхино,0,56.0,0
127,1,0,1587.81824014,6,5,33.0,55.543531,http://www.cian.ru/rent/flat/151536853/,10.0,37.563646,8,1,15,40000.0,40000.0,отсутствует,2,Южное Бутово,Улица Скобелевская,0,60.0,1
128,0,,75.8795433462,0,6,,55.765564,http://www.cian.ru/rent/flat/151034596/,,37.632197,5,,6,110000.0,110000.0,евроремонт,2,,Чистые пруды,0,75.0,1
129,1,0,747.51385725,7,9,30.0,55.850434,http://www.cian.ru/rent/flat/151394579/,,37.416547,23,,12,28000.0,28000.0,косметический,2,Северное Тушино,Сходненская,0,43.0,1
130,1,0,1042.63127393,2,7,20.0,55.887069,http://www.cian.ru/rent/flat/151578209/,,37.603289,5,1,12,27000.0,27000.0,косметический,1,Бибирево,Бибирево,0,38.0,1
131,1,1,430.201342721,4,6,18.0,55.700025,http://www.cian.ru/rent/flat/151400655/,,37.734003,12,,6,32000.0,32000.0,косметический,1,Текстильщики,Текстильщики,0,36.0,1
132,0,1,399.289125867,3,1,25.0,55.806707,http://www.cian.ru/rent/flat/151578367/,,37.722963,10,1,5,35000.0,35000.0,евроремонт,2,Богородское,Бульвар Рокоссовского,0,40.0,1
133,0,0,1393.92134554,6,1,20.0,55.570492,http://www.cian.ru/rent/flat/151171773/,10.0,37.57413,3,1,17,30000.0,30000.0,косметический,1,Северное Бутово,Бульвар Дмитрия Донского,0,40.0,1
134,1,0,335.356386687,3,8,30.0,55.798616,http://www.cian.ru/rent/flat/150888640/,12.0,37.735333,10,1,12,40000.0,40000.0,косметический,2,Преображенское,Преображенская площадь,0,52.0,1
135,0,0,709.200786301,6,6,18.9,55.663217,http://www.cian.ru/rent/flat/151433151/,7.1,37.569962,15,1,9,30000.0,30000.0,косметический,1,Черёмушки,Новые Черемушки,0,32.0,1
136,1,0,1093.67836093,2,8,45.0,55.893369,http://www.cian.ru/rent/flat/151486339/,,37.602058,10,,12,45000.0,45000.0,,2,Бибирево,Алтуфьево,0,58.0,1
137,1,1,575.236001732,6,5,36.0,55.680955,http://www.cian.ru/rent/flat/151615364/,,37.565362,2,1,9,53000.0,53000.0,,2,Академический,Профсоюзная,0,60.0,1
138,1,0,1048.84148551,2,8,20.0,55.887836,http://www.cian.ru/rent/flat/151518205/,10.0,37.615785,10,,14,30000.0,30000.0,косметический,1,Бибирево,Бибирево,0,37.0,1
139,1,0,1106.61569482,1,8,18.0,55.894964,http://www.cian.ru/rent/flat/151417970/,,37.526762,,,14,25000.0,25000.0,косметический,1,Дмитровский,,0,37.0,
140,1,1,271.419212303,3,3,20.0,55.790504,http://www.cian.ru/rent/flat/151598917/,6.5,37.667923,11,1,5,37000.0,37000.0,косметический,1,Сокольники,Сокольники,0,37.0,1
141,1,1,423.735701337,4,1,44.0,55.700872,http://www.cian.ru/rent/flat/151376827/,10.0,37.812767,15,1,17,35000.0,35000.0,косметический,3,Выхино-Жулебино,Выхино,0,64.0,1
142,1,0,998.433137383,9,14,34.0,55.62449,http://www.cian.ru/rent/flat/149308061/,10.0,37.314831,10,,25,33000.0,33000.0,косметический,2,поселение Внуковское,Саларьево,0,59.0,0
143,1,1,348.783902095,1,7,29.0,55.800317,http://www.cian.ru/rent/flat/150744635/,,37.509676,5,1,9,40000.0,40000.0,косметический,2,Сокол,Сокол,0,50.0,1
